LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate 
CN4901300000000,49,13,"Duchesne County, UT",2014,"9,597","9,247",350,3.6
CN4901500000000,49,15,"Emery County, UT",2014,"4,623","4,376",247,5.3
CN4901700000000,49,17,"Garfield County, UT",2014,"2,723","2,484",239,8.8
CN4901900000000,49,19,"Grand County, UT",2014,"5,535","5,182",353,6.4
CN4902100000000,49,21,"Iron County, UT",2014,"19,958","19,052",906,4.5
CN4902300000000,49,23,"Juab County, UT",2014,"4,805","4,609",196,4.1
CN4902500000000,49,25,"Kane County, UT",2014,"3,571","3,400",171,4.8
CN4902700000000,49,27,"Millard County, UT",2014,"5,976","5,767",209,3.5
CN4902900000000,49,29,"Morgan County, UT",2014,"4,699","4,538",161,3.4
CN4903100000000,49,31,"Piute County, UT",2014,460,427,33,7.2
CN4903300000000,49,33,"Rich County, UT",2014,"1,008",969,39,3.9
CN4903500000000,49,35,"Salt Lake County, UT",2014,"576,732","555,463","21,269",3.7
CN4903700000000,49,37,"San Juan County, UT",2014,"5,618","5,183",435,7.7
CN4903900000000,49,39,"Sanpete County, UT",2014,"11,088","10,582",506,4.6
CN4904100000000,49,41,"Sevier County, UT",2014,"9,285","8,866",419,4.5
CN4904300000000,49,43,"Summit County, UT",2014,"22,578","21,803",775,3.4
CN4904500000000,49,45,"Tooele County, UT",2014,"28,958","27,566","1,392",4.8
CN4904700000000,49,47,"Uintah County, UT",2014,"16,025","15,451",574,3.6
CN4904900000000,49,49,"Utah County, UT",2014,"255,683","246,745","8,938",3.5
CN4905100000000,49,51,"Wasatch County, UT",2014,"12,741","12,258",483,3.8
CN4905300000000,49,53,"Washington County, UT",2014,"61,620","58,909","2,711",4.4
CN4905500000000,49,55,"Wayne County, UT",2014,"1,387","1,256",131,9.4
CN4905700000000,49,57,"Weber County, UT",2014,"115,097","110,030","5,067",4.4
CN5000100000000,50,1,"Addison County, VT",2014,"20,973","20,181",792,3.8
CN5000300000000,50,3,"Bennington County, VT",2014,"18,713","17,851",862,4.6
CN5000500000000,50,5,"Caledonia County, VT",2014,"15,301","14,547",754,4.9
CN5000700000000,50,7,"Chittenden County, VT",2014,"95,639","92,783","2,856",3
CN5000900000000,50,9,"Essex County, VT",2014,"2,808","2,622",186,6.6
CN5001100000000,50,11,"Franklin County, VT",2014,"27,550","26,463","1,087",3.9
CN5001300000000,50,13,"Grand Isle County, VT",2014,"4,076","3,892",184,4.5
CN5001500000000,50,15,"Lamoille County, VT",2014,"13,803","13,102",701,5.1
CN5001700000000,50,17,"Orange County, VT",2014,"15,937","15,338",599,3.8
CN5001900000000,50,19,"Orleans County, VT",2014,"13,694","12,826",868,6.3
CN5002100000000,50,21,"Rutland County, VT",2014,"31,818","30,313","1,505",4.7
CN5002300000000,50,23,"Washington County, VT",2014,"34,329","33,001","1,328",3.9
CN5002500000000,50,25,"Windham County, VT",2014,"23,565","22,604",961,4.1
CN5002700000000,50,27,"Windsor County, VT",2014,"29,756","28,676","1,080",3.6
CN5100100000000,51,1,"Accomack County, VA",2014,"16,078","15,002","1,076",6.7
CN5100300000000,51,3,"Albemarle County, VA",2014,"53,653","51,233","2,420",4.5
CN5100500000000,51,5,"Alleghany County, VA",2014,"7,204","6,776",428,5.9
CN5100700000000,51,7,"Amelia County, VA",2014,"6,215","5,887",328,5.3
CN5100900000000,51,9,"Amherst County, VA",2014,"15,646","14,794",852,5.4
CN5101100000000,51,11,"Appomattox County, VA",2014,"7,123","6,715",408,5.7
CN5101300000000,51,13,"Arlington County, VA",2014,"144,690","139,935","4,755",3.3
CN5101500000000,51,15,"Augusta County, VA",2014,"36,884","35,148","1,736",4.7
CN5101700000000,51,17,"Bath County, VA",2014,"2,595","2,479",116,4.5
CN5101900000000,51,19,"Bedford County, VA",2014,"38,484","36,510","1,974",5.1
CN5102100000000,51,21,"Bland County, VA",2014,"2,870","2,696",174,6.1
CN5102300000000,51,23,"Botetourt County, VA",2014,"17,706","16,840",866,4.9
CN5102500000000,51,25,"Brunswick County, VA",2014,"6,472","5,950",522,8.1
CN5102700000000,51,27,"Buchanan County, VA",2014,"7,779","6,963",816,10.5
CN5102900000000,51,29,"Buckingham County, VA",2014,"6,310","5,879",431,6.8
CN5103100000000,51,31,"Campbell County, VA",2014,"26,662","25,226","1,436",5.4
CN5103300000000,51,33,"Caroline County, VA",2014,"14,787","13,872",915,6.2
CN5103500000000,51,35,"Carroll County, VA",2014,"13,203","12,313",890,6.7
CN5103600000000,51,36,"Charles City County, VA",2014,"3,722","3,499",223,6
CN5103700000000,51,37,"Charlotte County, VA",2014,"5,306","4,946",360,6.8
CN5104100000000,51,41,"Chesterfield County, VA",2014,"177,619","168,488","9,131",5.1
CN5104300000000,51,43,"Clarke County, VA",2014,"7,552","7,220",332,4.4
CN5104500000000,51,45,"Craig County, VA",2014,"2,460","2,304",156,6.3
CN5104700000000,51,47,"Culpeper County, VA",2014,"23,374","22,201","1,173",5
CN5104900000000,51,49,"Cumberland County, VA",2014,"4,543","4,264",279,6.1
CN5105100000000,51,51,"Dickenson County, VA",2014,"5,202","4,671",531,10.2
CN5105300000000,51,53,"Dinwiddie County, VA",2014,"13,476","12,604",872,6.5
CN5105700000000,51,57,"Essex County, VA",2014,"5,687","5,324",363,6.4
CN5105900000000,51,59,"Fairfax County, VA",2014,"620,499","594,491","26,008",4.2
CN5106100000000,51,61,"Fauquier County, VA",2014,"35,958","34,303","1,655",4.6
CN5106300000000,51,63,"Floyd County, VA",2014,"8,311","7,924",387,4.7
CN5106500000000,51,65,"Fluvanna County, VA",2014,"13,182","12,603",579,4.4
CN5106700000000,51,67,"Franklin County, VA",2014,"27,192","25,732","1,460",5.4
CN5106900000000,51,69,"Frederick County, VA",2014,"44,525","42,426","2,099",4.7
CN5107100000000,51,71,"Giles County, VA",2014,"8,073","7,574",499,6.2
CN5107300000000,51,73,"Gloucester County, VA",2014,"19,456","18,514",942,4.8
CN5107500000000,51,75,"Goochland County, VA",2014,"10,551","10,044",507,4.8
CN5107700000000,51,77,"Grayson County, VA",2014,"7,078","6,528",550,7.8
CN5107900000000,51,79,"Greene County, VA",2014,"9,862","9,426",436,4.4
CN5108100000000,51,81,"Greensville County, VA",2014,"4,249","3,973",276,6.5
CN5108300000000,51,83,"Halifax County, VA",2014,"15,569","14,352","1,217",7.8
CN5108500000000,51,85,"Hanover County, VA",2014,"55,856","53,301","2,555",4.6
CN5108700000000,51,87,"Henrico County, VA",2014,"176,429","167,403","9,026",5.1
CN5108900000000,51,89,"Henry County, VA",2014,"22,947","21,181","1,766",7.7
CN5109100000000,51,91,"Highland County, VA",2014,"1,421","1,366",55,3.9
CN5109300000000,51,93,"Isle of Wight County, VA",2014,"18,993","17,993","1,000",5.3
CN5109500000000,51,95,"James City County, VA",2014,"34,650","32,941","1,709",4.9
CN5109700000000,51,97,"King and Queen County, VA",2014,"3,648","3,437",211,5.8
CN5109900000000,51,99,"King George County, VA",2014,"12,093","11,440",653,5.4
CN5110100000000,51,101,"King William County, VA",2014,"8,762","8,308",454,5.2
CN5110300000000,51,103,"Lancaster County, VA",2014,"5,354","4,943",411,7.7
CN5110500000000,51,105,"Lee County, VA",2014,"8,849","8,124",725,8.2
CN5110700000000,51,107,"Loudoun County, VA",2014,"196,189","187,825","8,364",4.3
CN5110900000000,51,109,"Louisa County, VA",2014,"18,468","17,528",940,5.1
CN5111100000000,51,111,"Lunenburg County, VA",2014,"5,346","5,030",316,5.9
CN5111300000000,51,113,"Madison County, VA",2014,"7,253","6,959",294,4.1
CN5111500000000,51,115,"Mathews County, VA",2014,"4,129","3,937",192,4.7
CN5111700000000,51,117,"Mecklenburg County, VA",2014,"12,642","11,663",979,7.7
CN5111900000000,51,119,"Middlesex County, VA",2014,"5,033","4,778",255,5.1
CN5112100000000,51,121,"Montgomery County, VA",2014,"49,830","47,279","2,551",5.1
CN5112500000000,51,125,"Nelson County, VA",2014,"7,399","7,034",365,4.9
CN5112700000000,51,127,"New Kent County, VA",2014,"11,088","10,585",503,4.5
CN5113100000000,51,131,"Northampton County, VA",2014,"6,089","5,627",462,7.6
CN5113300000000,51,133,"Northumberland County, VA",2014,"5,646","5,246",400,7.1
CN5113500000000,51,135,"Nottoway County, VA",2014,"7,086","6,706",380,5.4
CN5113700000000,51,137,"Orange County, VA",2014,"16,199","15,338",861,5.3
CN5113900000000,51,139,"Page County, VA",2014,"11,842","10,886",956,8.1
CN5114100000000,51,141,"Patrick County, VA",2014,"7,733","7,213",520,6.7
CN5114300000000,51,143,"Pittsylvania County, VA",2014,"30,290","28,359","1,931",6.4
CN5114500000000,51,145,"Powhatan County, VA",2014,"13,677","13,054",623,4.6
CN5114700000000,51,147,"Prince Edward County, VA",2014,"10,038","9,267",771,7.7
CN5114900000000,51,149,"Prince George County, VA",2014,"14,778","13,844",934,6.3
CN5115300000000,51,153,"Prince William County, VA",2014,"232,071","220,676","11,395",4.9
CN5115500000000,51,155,"Pulaski County, VA",2014,"16,475","15,467","1,008",6.1
CN5115700000000,51,157,"Rappahannock County, VA",2014,"3,802","3,619",183,4.8
CN5115900000000,51,159,"Richmond County, VA",2014,"3,976","3,759",217,5.5
CN5116100000000,51,161,"Roanoke County, VA",2014,"50,035","47,740","2,295",4.6
CN5116300000000,51,163,"Rockbridge County, VA",2014,"10,310","9,759",551,5.3
CN5116500000000,51,165,"Rockingham County, VA",2014,"40,423","38,524","1,899",4.7
CN5116700000000,51,167,"Russell County, VA",2014,"11,289","10,397",892,7.9
CN5116900000000,51,169,"Scott County, VA",2014,"9,795","9,221",574,5.9
CN5117100000000,51,171,"Shenandoah County, VA",2014,"21,246","20,180","1,066",5
CN5117300000000,51,173,"Smyth County, VA",2014,"13,463","12,394","1,069",7.9
CN5117500000000,51,175,"Southampton County, VA",2014,"9,133","8,685",448,4.9
CN5117700000000,51,177,"Spotsylvania County, VA",2014,"64,182","60,704","3,478",5.4
CN5117900000000,51,179,"Stafford County, VA",2014,"66,754","63,188","3,566",5.3
CN5118100000000,51,181,"Surry County, VA",2014,"3,668","3,439",229,6.2
CN5118300000000,51,183,"Sussex County, VA",2014,"4,112","3,791",321,7.8
CN5118500000000,51,185,"Tazewell County, VA",2014,"17,245","15,838","1,407",8.2
CN5118700000000,51,187,"Warren County, VA",2014,"19,939","18,811","1,128",5.7
CN5119100000000,51,191,"Washington County, VA",2014,"27,650","26,052","1,598",5.8
CN5119300000000,51,193,"Westmoreland County, VA",2014,"9,022","8,437",585,6.5
CN5119500000000,51,195,"Wise County, VA",2014,"14,452","13,077","1,375",9.5
CN5119700000000,51,197,"Wythe County, VA",2014,"13,802","12,913",889,6.4
CN5119900000000,51,199,"York County, VA",2014,"31,867","30,267","1,600",5
CN5151000000000,51,510,"Alexandria city, VA",2014,"93,641","90,032","3,609",3.9
CN5152000000000,51,520,"Bristol city, VA",2014,"7,730","7,235",495,6.4
CN5153000000000,51,530,"Buena Vista city, VA",2014,"3,309","3,117",192,5.8
CN5154000000000,51,540,"Charlottesville city, VA",2014,"24,246","23,194","1,052",4.3
CN5155000000000,51,550,"Chesapeake city, VA",2014,"117,381","111,186","6,195",5.3
CN5157000000000,51,570,"Colonial Heights city, VA",2014,"8,713","8,207",506,5.8
CN5158000000000,51,580,"Covington city, VA",2014,"2,490","2,291",199,8
CN5159000000000,51,590,"Danville city, VA",2014,"19,622","17,912","1,710",8.7
CN5159500000000,51,595,"Emporia city, VA",2014,"2,315","2,125",190,8.2
CN5160000000000,51,600,"Fairfax city, VA",2014,"13,258","12,710",548,4.1
CN5161000000000,51,610,"Falls Church city, VA",2014,"7,797","7,515",282,3.6
CN5162000000000,51,620,"Franklin city, VA",2014,"3,619","3,334",285,7.9
CN5163000000000,51,630,"Fredericksburg city, VA",2014,"13,685","12,847",838,6.1
CN5164000000000,51,640,"Galax city, VA",2014,"2,997","2,776",221,7.4
CN5165000000000,51,650,"Hampton city, VA",2014,"65,661","61,211","4,450",6.8
CN5166000000000,51,660,"Harrisonburg city, VA",2014,"24,245","22,762","1,483",6.1
CN5167000000000,51,670,"Hopewell city, VA",2014,"9,669","8,797",872,9
CN5167800000000,51,678,"Lexington city, VA",2014,"2,276","2,099",177,7.8
CN5168000000000,51,680,"Lynchburg city, VA",2014,"36,041","33,732","2,309",6.4
CN5168300000000,51,683,"Manassas city, VA",2014,"22,140","21,027","1,113",5
CN5168500000000,51,685,"Manassas Park city, VA",2014,"8,170","7,778",392,4.8
CN5169000000000,51,690,"Martinsville city, VA",2014,"5,553","5,000",553,10
CN5170000000000,51,700,"Newport News city, VA",2014,"90,807","85,098","5,709",6.3
CN5171000000000,51,710,"Norfolk city, VA",2014,"112,175","105,002","7,173",6.4
CN5172000000000,51,720,"Norton city, VA",2014,"1,809","1,669",140,7.7
CN5173000000000,51,730,"Petersburg city, VA",2014,"13,812","12,327","1,485",10.8
CN5173500000000,51,735,"Poquoson city, VA",2014,"6,304","6,017",287,4.6
CN5174000000000,51,740,"Portsmouth city, VA",2014,"45,146","41,846","3,300",7.3
CN5175000000000,51,750,"Radford city, VA",2014,"8,478","7,904",574,6.8
CN5176000000000,51,760,"Richmond city, VA",2014,"112,500","105,568","6,932",6.2
CN5177000000000,51,770,"Roanoke city, VA",2014,"50,145","47,195","2,950",5.9
CN5177500000000,51,775,"Salem city, VA",2014,"13,134","12,454",680,5.2
CN5179000000000,51,790,"Staunton city, VA",2014,"12,053","11,430",623,5.2
CN5180000000000,51,800,"Suffolk city, VA",2014,"42,413","39,961","2,452",5.8
CN5181000000000,51,810,"Virginia Beach city, VA",2014,"232,015","220,531","11,484",4.9
CN5182000000000,51,820,"Waynesboro city, VA",2014,"10,081","9,540",541,5.4
CN5183000000000,51,830,"Williamsburg city, VA",2014,"6,645","6,156",489,7.4
CN5184000000000,51,840,"Winchester city, VA",2014,"14,447","13,704",743,5.1
CN5300100000000,53,1,"Adams County, WA",2014,"8,538","7,928",610,7.1
CN5300300000000,53,3,"Asotin County, WA",2014,"9,692","9,171",521,5.4
CN5300500000000,53,5,"Benton County, WA",2014,"89,766","83,050","6,716",7.5
CN5300700000000,53,7,"Chelan County, WA",2014,"41,107","38,578","2,529",6.2
CN5300900000000,53,9,"Clallam County, WA",2014,"26,697","24,455","2,242",8.4
CN5301100000000,53,11,"Clark County, WA",2014,"209,023","194,315","14,708",7
CN5301300000000,53,13,"Columbia County, WA",2014,"1,738","1,614",124,7.1
CN5301500000000,53,15,"Cowlitz County, WA",2014,"43,549","40,039","3,510",8.1
CN5301700000000,53,17,"Douglas County, WA",2014,"19,296","17,925","1,371",7.1
CN5301900000000,53,19,"Ferry County, WA",2014,"2,449","2,170",279,11.4
CN5302100000000,53,21,"Franklin County, WA",2014,"37,995","34,830","3,165",8.3
CN5302300000000,53,23,"Garfield County, WA",2014,958,895,63,6.6
CN5302500000000,53,25,"Grant County, WA",2014,"44,772","41,446","3,326",7.4
CN5302700000000,53,27,"Grays Harbor County, WA",2014,"27,159","24,412","2,747",10.1
CN5302900000000,53,29,"Island County, WA",2014,"31,675","29,583","2,092",6.6
CN5303100000000,53,31,"Jefferson County, WA",2014,"11,179","10,283",896,8
CN5303300000000,53,33,"King County, WA",2014,"1,160,967","1,106,769","54,198",4.7
CN5303500000000,53,35,"Kitsap County, WA",2014,"113,404","106,465","6,939",6.1
CN5303700000000,53,37,"Kittitas County, WA",2014,"20,169","18,771","1,398",6.9
CN5303900000000,53,39,"Klickitat County, WA",2014,"9,571","8,830",741,7.7
CN5304100000000,53,41,"Lewis County, WA",2014,"30,498","27,737","2,761",9.1
CN5304300000000,53,43,"Lincoln County, WA",2014,"5,029","4,739",290,5.8
CN5304500000000,53,45,"Mason County, WA",2014,"23,097","21,169","1,928",8.3
CN5304700000000,53,47,"Okanogan County, WA",2014,"21,286","19,764","1,522",7.2
CN5304900000000,53,49,"Pacific County, WA",2014,"7,845","7,070",775,9.9
CN5305100000000,53,51,"Pend Oreille County, WA",2014,"4,573","4,116",457,10
CN5305300000000,53,53,"Pierce County, WA",2014,"384,953","357,923","27,030",7
CN5305500000000,53,55,"San Juan County, WA",2014,"7,679","7,296",383,5
CN5305700000000,53,57,"Skagit County, WA",2014,"56,393","52,317","4,076",7.2
CN5305900000000,53,59,"Skamania County, WA",2014,"4,938","4,532",406,8.2
CN5306100000000,53,61,"Snohomish County, WA",2014,"396,508","375,864","20,644",5.2
CN5306300000000,53,63,"Spokane County, WA",2014,"225,105","209,443","15,662",7
CN5306500000000,53,65,"Stevens County, WA",2014,"17,372","15,756","1,616",9.3
CN5306700000000,53,67,"Thurston County, WA",2014,"123,207","115,210","7,997",6.5
CN5306900000000,53,69,"Wahkiakum County, WA",2014,"1,274","1,151",123,9.7
CN5307100000000,53,71,"Walla Walla County, WA",2014,"28,415","26,667","1,748",6.2
CN5307300000000,53,73,"Whatcom County, WA",2014,"101,161","94,522","6,639",6.6
CN5307500000000,53,75,"Whitman County, WA",2014,"22,119","20,965","1,154",5.2
CN5307700000000,53,77,"Yakima County, WA",2014,"119,292","108,939","10,353",8.7
CN5400100000000,54,1,"Barbour County, WV",2014,"6,828","6,367",461,6.8
CN5400300000000,54,3,"Berkeley County, WV",2014,"52,586","49,695","2,891",5.5
CN5400500000000,54,5,"Boone County, WV",2014,"8,432","7,648",784,9.3
CN5400700000000,54,7,"Braxton County, WV",2014,"5,232","4,736",496,9.5
CN5400900000000,54,9,"Brooke County, WV",2014,"10,114","9,378",736,7.3
CN5401100000000,54,11,"Cabell County, WV",2014,"42,167","39,842","2,325",5.5
CN5401300000000,54,13,"Calhoun County, WV",2014,"2,906","2,623",283,9.7
CN5401500000000,54,15,"Clay County, WV",2014,"3,321","2,959",362,10.9
CN5401700000000,54,17,"Doddridge County, WV",2014,"3,637","3,454",183,5
CN5401900000000,54,19,"Fayette County, WV",2014,"16,620","15,227","1,393",8.4
CN5402100000000,54,21,"Gilmer County, WV",2014,"2,744","2,565",179,6.5
CN5402300000000,54,23,"Grant County, WV",2014,"5,815","5,366",449,7.7
CN5402500000000,54,25,"Greenbrier County, WV",2014,"15,150","14,100","1,050",6.9
CN5402700000000,54,27,"Hampshire County, WV",2014,"9,420","8,821",599,6.4
CN5402900000000,54,29,"Hancock County, WV",2014,"13,145","12,087","1,058",8
CN5403100000000,54,31,"Hardy County, WV",2014,"5,357","4,902",455,8.5
CN5403300000000,54,33,"Harrison County, WV",2014,"31,825","30,109","1,716",5.4
CN5403500000000,54,35,"Jackson County, WV",2014,"11,843","11,051",792,6.7
CN5403700000000,54,37,"Jefferson County, WV",2014,"26,920","25,661","1,259",4.7
CN5403900000000,54,39,"Kanawha County, WV",2014,"88,743","83,505","5,238",5.9
CN5404100000000,54,41,"Lewis County, WV",2014,"7,184","6,727",457,6.4
CN5404300000000,54,43,"Lincoln County, WV",2014,"7,531","6,806",725,9.6
CN5404500000000,54,45,"Logan County, WV",2014,"11,907","10,649","1,258",10.6
CN5404700000000,54,47,"McDowell County, WV",2014,"5,780","5,021",759,13.1
CN5404900000000,54,49,"Marion County, WV",2014,"26,456","24,867","1,589",6
CN5405100000000,54,51,"Marshall County, WV",2014,"14,261","13,167","1,094",7.7
CN5405300000000,54,53,"Mason County, WV",2014,"10,139","9,181",958,9.4
CN5405500000000,54,55,"Mercer County, WV",2014,"22,245","20,540","1,705",7.7
CN5405700000000,54,57,"Mineral County, WV",2014,"11,800","10,860",940,8
CN5405900000000,54,59,"Mingo County, WV",2014,"7,721","6,792",929,12
CN5406100000000,54,61,"Monongalia County, WV",2014,"50,342","48,107","2,235",4.4
CN5406300000000,54,63,"Monroe County, WV",2014,"5,567","5,240",327,5.9
CN5406500000000,54,65,"Morgan County, WV",2014,"7,407","6,965",442,6
CN5406700000000,54,67,"Nicholas County, WV",2014,"10,067","9,146",921,9.1
CN5406900000000,54,69,"Ohio County, WV",2014,"20,999","19,825","1,174",5.6
CN5407100000000,54,71,"Pendleton County, WV",2014,"3,483","3,312",171,4.9
CN5407300000000,54,73,"Pleasants County, WV",2014,"2,978","2,765",213,7.2
CN5407500000000,54,75,"Pocahontas County, WV",2014,"3,541","3,233",308,8.7
CN5407700000000,54,77,"Preston County, WV",2014,"14,482","13,608",874,6
